114
-0.5    -1.0    0.0
-0.7    -1.0    0.0
-0.5180811755336336 -1.008503812146388 0
-0.5364704765857093 -1.01632144470878 0
-0.5550377582685679 -1.023707851509108 0
-0.5736802577116875 -1.030902910072177 0
-0.5923067898745838 -1.038139077702807 0
-0.6108237137221078 -1.045650440455241 0
-0.6291205104019706 -1.053681490423887 0
-0.6470528839628815 -1.06249369531773 0
-0.664422085272433 -1.072366035810394 0
-0.6809521922121244 -1.083582117503071 0
-0.6962749438597826 -1.096392950136363 0
-0.7096710225214825 -1.111184439640117 0
-0.7206577855414439 -1.127860875134885 0
-0.7299421882312122 -1.145549969136571 0
-0.7380635662328617 -1.163805517847531 0
-0.745403539430103 -1.182390442348742 0
-0.7522553713791895 -1.201161497859697 0
-0.7588768270838933 -1.220015344172088 0
-0.7655398743132137 -1.238854460336402 0
-0.7726042311319643 -1.257545847335588 0
-0.7806899341197455 -1.275813491208577 0
-0.7912795324885962 -1.292706093953065 0
-0.8081382906975659 -1.302433325093633 0
-0.8274309902533969 -1.298394962680639 0
-0.8439045147707418 -1.287179123059389 0
-0.8579935346402484 -1.27303199555395 0
-0.8703186692642584 -1.257313516468995 0
-0.8811677845530762 -1.240539324566603 0
-0.8905935157338992 -1.222925754172242 0
-0.8984106816467093 -1.204544127187656 0
-0.9040857198095444 -1.185397396040009 0
-0.9078503423124656 -1.16577744676833 0
-0.9103317170698785 -1.145951886547015 0
-0.9118228566841641 -1.126026506313513 0
-0.9124637619705392 -1.106055358877074 0
-0.9123078177502516 -1.086074473675755 0
-0.9113423794825855 -1.066116473855638 0
-0.9094841244231867 -1.046222222101995 0
-0.9065448571033821 -1.026460008001107 0
-0.9021301710971732 -1.006978176570912 0
-0.8954459370285501 -0.9881640474674058 0
-0.8863815027570071 -0.9703682977110892 0
-0.8754215270683271 -0.9536699741464322 0
-0.8628206262877859 -0.9381720267181973 0
-0.8486515471018806 -0.9240962412597196 0
-0.8328189401050248 -0.9119334307368627 0
-0.8150565603052082 -0.9028784193156021 0
-0.7954445076258519 -0.9004055964249623 0
-0.7775711532513246 -0.9089327730917797 0
-0.7628815303029655 -0.9224415043928812 0
-0.7498990842465844 -0.9376261955089433 0
-0.7376966769031352 -0.9534497751010607 0
-0.7256815371993531 -0.969416852850386 0
-0.7133332168233797 -0.9851260672912547 0
-0.6863582054711105 -0.9857079368466652 0
-0.673249169698089 -0.9709245764786028 0
-0.660511982983485 -0.9558191037038223 0
-0.6480145465307143 -0.9405144069757423 0
-0.6356423031788199 -0.9251082037183181 0
-0.6232894817287638 -0.909686405465034 0
-0.6108516483549097 -0.8943331690935121 0
-0.5982184635042079 -0.8791404824412075 0
-0.585265549427623 -0.8642198895456803 0
-0.5718442971643162 -0.8497200018858398 0
-0.5577685392948425 -0.8358564394147334 0
-0.5427987195694908 -0.8229677382011751 0
-0.5266342842337757 -0.8116246974527493 0
-0.5089701902773226 -0.8028324965425981 0
-0.4898316396853767 -0.798121035038291 0
-0.4701075609807456 -0.7976389256062304 0
-0.4505553321741698 -0.8003753983404007 0
-0.4314845580628419 -0.8055082210817853 0
-0.4130007401180135 -0.8124740597066779 0
-0.3951355177385615 -0.8209048649821727 0
-0.3779031391661887 -0.8305654043867047 0
-0.3613265692028414 -0.8413131309509196 0
-0.3454551089842268 -0.8530771200498123 0
-0.3303866002693059 -0.8658525555259923 0
-0.316311440586601 -0.8797124152664305 0
-0.3036258674619907 -0.8948480253175044 0
-0.2932665843542767 -0.9116433272064056 0
-0.2857063401347346 -0.9298819482821061 0
-0.2804134660341664 -0.9489091166251733 0
-0.2770124808696553 -0.968366558980964 0
-0.2752830543278598 -0.9880444179825841 0
-0.2751202405211883 -1.007797866452597 0
-0.2765144123232713 -1.02750246297667 0
-0.2795494174447778 -1.047020705944443 0
-0.284418636232729 -1.066161482325977 0
-0.2914607439393291 -1.084608218264871 0
-0.3012118822923215 -1.101763289194356 0
-0.3140997071882461 -1.116709488004545 0
-0.3288008279756492 -1.129900353209084 0
-0.3445121033163572 -1.141876777653454 0
-0.3609050555782018 -1.152904221562958 0
-0.3778205620195765 -1.163113060518639 0
-0.3951777909408177 -1.172551667378481 0
-0.4129411276903865 -1.181201449877868 0
-0.4311083667530511 -1.18896569858712 0
-0.4497095202817822 -1.195618883682472 0
-0.4688089842665548 -1.20064413601376 0
-0.4884286535739363 -1.202561339517425 0
-0.5060308993478367 -1.195110000901979 0
-0.5132377412169802 -1.176936094207346 0
-0.5148073788776972 -1.15726168237442 0
-0.51415066567899 -1.137518091749852 0
-0.5124033452431114 -1.117837623558379 0
-0.5100881186403355 -1.098214905730656 0
-0.5075201496178097 -1.078623367573504 0
-0.5049421882440257 -1.059033131510037 0
-0.5025943492855025 -1.039414248171301 0
-0.5007818117044857 -1.019739546303217 0
